"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (C)","Max Temp Flag","Min Temp (C)","Min Temp Flag","Mean Temp (C)","Mean Temp Flag","Heat Deg Days (C)","Heat Deg Days Flag","Cool Deg Days (C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.58","45.50","MCTAVISH","7024745","2018-12-01","2018","12","01","","0.2","","-0.9","","-0.3","","18.3","","0.0","","","","","","0.0","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-02","2018","12","02","","4.9","","-1.2","","1.9","","16.1","","0.0","","","","","","17.6","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-03","2018","12","03","","4.4","","-2.5","","0.9","","17.1","","0.0","","","","","","8.9","","6","","36","","34",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-04","2018","12","04","","-2.5","","-6.5","","-4.5","","22.5","","0.0","","","","","","0.0","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-05","2018","12","05","","-4.0","","-8.0","","-6.0","","24.0","","0.0","","","","","","0.6","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-06","2018","12","06","","0.5","","-4.3","","-1.9","","19.9","","0.0","","","","","","1.3","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-07","2018","12","07","","-1.4","","-14.6","","-8.0","","26.0","","0.0","","","","","","0.0","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-08","2018","12","08","","-8.3","","-15.3","","-11.8","","29.8","","0.0","","","","","","0.2","","8","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-09","2018","12","09","","-0.2","","-10.9","","-5.6","","23.6","","0.0","","","","","","0.2","","8","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-10","2018","12","10","","-3.8","","-9.6","","-6.7","","24.7","","0.0","","","","","","0.0","","10","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-11","2018","12","11","","-5.9","","-9.6","","-7.8","","25.8","","0.0","","","","","","1.6","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-12","2018","12","12","","-8.1","","-12.8","","-10.5","","28.5","","0.0","","","","","","0.2","","12","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-13","2018","12","13","","-7.3","","-15.9","","-11.6","","29.6","","0.0","","","","","","0.0","","10","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-14","2018","12","14","","3.6","","-7.4","","-1.9","","19.9","","0.0","","","","","","7.4","","3","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-15","2018","12","15","","4.8","","0.7","","2.7","","15.3","","0.0","","","","","","0.0","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-16","2018","12","16","","1.3","","-1.3","","0.0","","18.0","","0.0","","","","","","0.0","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-17","2018","12","17","","1.5","","-7.5","","-3.0","","21.0","","0.0","","","","","","0.9","","7","","36","","34",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-18","2018","12","18","","-4.6","","-8.7","","-6.6","","24.6","","0.0","","","","","","0.0","","11","","34","","36",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-19","2018","12","19","","-1.0","","-9.1","","-5.1","","23.1","","0.0","","","","","","0.0","","11","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-20","2018","12","20","","5.0","","-4.2","","0.4","","17.6","","0.0","","","","","","3.5","","11","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-21","2018","12","21","","5.9","","0.4","","3.1","","14.9","","0.0","","","","","","39.8","","9","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-22","2018","12","22","","9.9","","-5.7","","2.1","","15.9","","0.0","","","","","","3.9","","4","","24","","36",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-23","2018","12","23","","-5.7","","-9.7","","-7.7","","25.7","","0.0","","","","","","0.2","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-24","2018","12","24","","-6.8","","-9.5","","-8.1","","26.1","","0.0","","","","","","0.0","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-25","2018","12","25","","-8.2","","-13.1","","-10.6","","28.6","","0.0","","","","","","0.2","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-26","2018","12","26","","-4.6","","-11.0","","-7.8","","25.8","","0.0","","","","","","0.0","","7","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-27","2018","12","27","","-8.6","","-13.4","","-11.0","","29.0","","0.0","","","","","","0.0","","6","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-28","2018","12","28","","5.9","","-9.3","","-1.7","","19.7","","0.0","","","","","","19.4","","11","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-29","2018","12","29","","7.3","","-11.4","","-2.1","","20.1","","0.0","","","","","","1.1","","4","","19","","39",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-30","2018","12","30","","-5.9","","-12.3","","-9.1","","27.1","","0.0","","","","","","0.0","","5","","","","",""
"-73.58","45.50","MCTAVISH","7024745","2018-12-31","2018","12","31","","1.4","","-8.0","","-3.3","","21.3","","0.0","","","","","","3.0","","5","","","","",""
